"id","cid","invid","pid","delid","inv_date","po_date","do_date"
"2066","205","533","0","0","2025-07-02 14:52:19",,"2025-07-02 14:52:19"
"2067","205","533","0","0","2025-07-02 14:52:19",,"2025-07-02 14:52:19"
"2068","205","533","0","0","2025-07-02 14:52:19",,"2025-07-02 14:52:19"
"2069","205","533","0","0","2025-07-02 14:52:19",,"2025-07-02 14:52:19"
"2070","205","533","0","0","2025-07-02 14:52:19",,"2025-07-02 14:52:19"
"2071","151","534","0","0","2025-07-02 15:02:12",,"2025-07-02 15:02:12"
"2072","151","534","0","0","2025-07-02 15:02:12",,"2025-07-02 15:02:12"
"2073","205","535","0","0","2025-07-08 10:12:14",,"2025-07-08 10:12:14"
"2074","205","535","0","0","2025-07-08 10:12:14",,"2025-07-08 10:12:14"
"2075","200","536","0","0","2025-07-08 13:02:31",,"2025-07-08 13:02:31"
"2076","200","536","0","0","2025-07-08 13:02:31",,"2025-07-08 13:02:31"
"2077","200","536","0","0","2025-07-08 13:02:31",,"2025-07-08 13:02:31"
"2078","200","536","0","0","2025-07-08 13:02:31",,"2025-07-08 13:02:31"
"2079","200","536","0","0","2025-07-08 13:02:31",,"2025-07-08 13:02:31"
"2080","200","536","0","0","2025-07-08 13:02:31",,"2025-07-08 13:02:31"
"2081","200","536","0","0","2025-07-08 13:02:31",,"2025-07-08 13:02:31"
"2082","200","536","0","0","2025-07-08 13:02:31",,"2025-07-08 13:02:31"
"2083","200","536","0","0","2025-07-08 13:02:31",,"2025-07-08 13:02:31"
"2084","200","536","0","0","2025-07-08 13:02:31",,"2025-07-08 13:02:31"
"2085","200","536","0","0","2025-07-08 13:02:31",,"2025-07-08 13:02:31"
"2086","200","536","0","0","2025-07-08 13:02:31",,"2025-07-08 13:02:31"
"2087","200","536","0","0","2025-07-08 13:02:31",,"2025-07-08 13:02:31"
"2088","200","536","0","0","2025-07-08 13:02:31",,"2025-07-08 13:02:31"
"2089","200","536","0","0","2025-07-08 13:02:31",,"2025-07-08 13:02:31"
"2090","200","536","0","0","2025-07-08 13:02:31",,"2025-07-08 13:02:31"
"2091","200","536","0","0","2025-07-08 13:02:31",,"2025-07-08 13:02:31"
"2092","200","536","0","0","2025-07-08 13:02:31",,"2025-07-08 13:02:31"
"2093","200","536","0","0","2025-07-08 13:02:31",,"2025-07-08 13:02:31"
"2094","205","537","0","0","2025-07-08 15:20:38",,"2025-07-08 15:20:38"
"2095","205","537","0","0","2025-07-08 15:20:38",,"2025-07-08 15:20:38"
"2096","205","537","0","0","2025-07-08 15:20:38",,"2025-07-08 15:20:38"
"2097","205","538","0","0","2025-07-08 15:22:28",,"2025-07-08 15:22:28"
"2098","205","538","0","0","2025-07-08 15:22:28",,"2025-07-08 15:22:28"
"2099","151","539","0","0","2025-07-08 16:20:35",,"2025-07-08 16:20:35"
"2100","151","539","0","0","2025-07-08 16:20:35",,"2025-07-08 16:20:35"
"2101","206","540","0","0","2025-07-10 14:06:49",,"2025-07-10 14:06:49"
"2102","206","540","0","0","2025-07-10 14:06:49",,"2025-07-10 14:06:49"
"2103","206","540","0","0","2025-07-10 14:06:49",,"2025-07-10 14:06:49"
"2104","206","540","0","0","2025-07-10 14:06:49",,"2025-07-10 14:06:49"
"2105","206","540","0","0","2025-07-10 14:06:49",,"2025-07-10 14:06:49"
"2106","206","540","0","0","2025-07-10 14:06:49",,"2025-07-10 14:06:49"
"2107","207","541","0","0","2025-07-15 09:38:24",,"2025-07-15 09:38:24"
"2108","207","541","0","0","2025-07-15 09:38:24",,"2025-07-15 09:38:24"
"2109","114","542","0","0","2025-07-17 12:50:45",,"2025-07-17 12:50:45"
"2110","114","542","0","0","2025-07-17 12:50:45",,"2025-07-17 12:50:45"
"2111","114","542","0","0","2025-07-17 12:50:45",,"2025-07-17 12:50:45"
"2112","114","542","0","0","2025-07-17 12:50:45",,"2025-07-17 12:50:45"
"2113","114","542","0","0","2025-07-17 12:50:45",,"2025-07-17 12:50:45"
"2114","111","543","0","0","2025-07-19 11:49:20",,"2025-07-19 11:49:20"
"2115","111","543","0","0","2025-07-19 11:49:20",,"2025-07-19 11:49:20"
"2116","111","543","0","0","2025-07-19 11:49:20",,"2025-07-19 11:49:20"
"2117","111","543","0","0","2025-07-19 11:49:20",,"2025-07-19 11:49:20"
"2118","208","544","0","0","2025-07-22 12:27:08",,"2025-07-22 12:27:08"
"2119","208","544","0","0","2025-07-22 12:27:08",,"2025-07-22 12:27:08"
"2120","114","545","0","0","2025-07-24 09:38:51",,"2025-07-24 09:38:51"
"2121","114","545","0","0","2025-07-24 09:38:51",,"2025-07-24 09:38:51"
"2122","114","545","0","0","2025-07-24 09:38:51",,"2025-07-24 09:38:51"
"2123","114","545","0","0","2025-07-24 09:38:51",,"2025-07-24 09:38:51"
"2124","114","545","0","0","2025-07-24 09:38:51",,"2025-07-24 09:38:51"
"2125","114","545","0","0","2025-07-24 09:38:51",,"2025-07-24 09:38:51"
"2126","114","545","0","0","2025-07-24 09:38:51",,"2025-07-24 09:38:51"
"2127","198","546","0","0","2025-07-24 14:16:00",,"2025-07-24 14:16:00"
"2128","198","546","0","0","2025-07-24 14:16:00",,"2025-07-24 14:16:00"
"2129","198","546","0","0","2025-07-24 14:16:00",,"2025-07-24 14:16:00"
"2130","198","546","0","0","2025-07-24 14:16:00",,"2025-07-24 14:16:00"
"2131","198","546","0","0","2025-07-24 14:16:00",,"2025-07-24 14:16:00"
"2132","55","547","0","0","2025-07-26 13:11:25",,"2025-07-26 13:11:25"
"2133","55","547","0","0","2025-07-26 13:11:25",,"2025-07-26 13:11:25"
"2134","55","547","0","0","2025-07-26 13:11:25",,"2025-07-26 13:11:25"
"2135","203","548","0","0","2025-07-29 16:47:36",,"2025-07-29 16:47:36"
"2136","203","548","0","0","2025-07-29 16:47:36",,"2025-07-29 16:47:36"
"2137","203","548","0","0","2025-07-29 16:47:36",,"2025-07-29 16:47:36"
"2138","203","549","0","0","2025-07-30 14:21:11",,"2025-07-30 14:21:11"
"2139","203","549","0","0","2025-07-30 14:21:11",,"2025-07-30 14:21:11"
"2140","183","550","0","0","2025-08-01 09:19:31",,"2025-08-01 09:19:31"
"2141","183","550","0","0","2025-08-01 09:19:31",,"2025-08-01 09:19:31"
"2142","183","550","0","0","2025-08-01 09:19:31",,"2025-08-01 09:19:31"
"2143","114","551","0","0","2025-08-16 15:02:35",,"2025-08-16 15:02:35"
"2144","114","551","0","0","2025-08-16 15:02:35",,"2025-08-16 15:02:35"
"2145","114","551","0","0","2025-08-16 15:02:35",,"2025-08-16 15:02:35"
"2146","114","551","0","0","2025-08-16 15:02:35",,"2025-08-16 15:02:35"
"2147","0","552","0","0","2025-08-16 15:05:48",,"2025-08-16 15:05:48"
"2148","196","553","0","0","2025-08-19 11:38:40",,"2025-08-19 11:38:40"
"2149","196","553","0","0","2025-08-19 11:38:40",,"2025-08-19 11:38:40"
"2150","196","553","0","0","2025-08-19 11:38:40",,"2025-08-19 11:38:40"
"2151","196","553","0","0","2025-08-19 11:38:40",,"2025-08-19 11:38:40"
"2152","196","554","0","0","2025-08-20 14:12:05",,"2025-08-20 14:12:05"
"2153","196","554","0","0","2025-08-20 14:12:05",,"2025-08-20 14:12:05"
"2154","73","555","0","0","2025-08-21 12:20:35",,"2025-08-21 12:20:35"
"2155","140","556","0","0","2025-08-26 11:49:09",,"2025-08-26 11:49:09"
"2156","140","556","0","0","2025-08-26 11:49:09",,"2025-08-26 11:49:09"
"2157","140","556","0","0","2025-08-26 11:49:09",,"2025-08-26 11:49:09"
"2158","69","557","0","0","2025-08-28 11:25:16",,"2025-08-28 11:25:16"
"2159","69","557","0","0","2025-08-28 11:25:16",,"2025-08-28 11:25:16"
"2160","69","557","0","0","2025-08-28 11:25:16",,"2025-08-28 11:25:16"
"2161","69","557","0","0","2025-08-28 11:25:16",,"2025-08-28 11:25:16"
"2162","69","557","0","0","2025-08-28 11:25:16",,"2025-08-28 11:25:16"
"2163","69","557","0","0","2025-08-28 11:25:16",,"2025-08-28 11:25:16"
"2164","69","557","0","0","2025-08-28 11:25:16",,"2025-08-28 11:25:16"
"2165","69","557","0","0","2025-08-28 11:25:16",,"2025-08-28 11:25:16"
"2166","122","558","0","0","2025-08-28 17:25:23",,"2025-08-28 17:25:23"
"2167","122","558","0","0","2025-08-28 17:25:23",,"2025-08-28 17:25:23"
"2168","159","559","0","0","2025-08-30 17:04:11",,"2025-08-30 17:04:11"
"2169","159","559","0","0","2025-08-30 17:04:11",,"2025-08-30 17:04:11"
"2170","159","559","0","0","2025-08-30 17:04:11",,"2025-08-30 17:04:11"
"2171","111","560","0","0","2025-09-03 11:12:56",,"2025-09-03 11:12:56"
"2172","111","560","0","0","2025-09-03 11:12:56",,"2025-09-03 11:12:56"
"2173","111","560","0","0","2025-09-03 11:12:56",,"2025-09-03 11:12:56"
"2174","111","560","0","0","2025-09-03 11:12:56",,"2025-09-03 11:12:56"
"2175","111","560","0","0","2025-09-03 11:12:56",,"2025-09-03 11:12:56"
"2176","111","560","0","0","2025-09-03 11:12:56",,"2025-09-03 11:12:56"
"2177","111","560","0","0","2025-09-03 11:12:56",,"2025-09-03 11:12:56"
"2178","111","560","0","0","2025-09-03 11:12:56",,"2025-09-03 11:12:56"
"2179","111","560","0","0","2025-09-03 11:12:56",,"2025-09-03 11:12:56"
"2180","111","560","0","0","2025-09-03 11:12:56",,"2025-09-03 11:12:56"
"2181","111","560","0","0","2025-09-03 11:12:56",,"2025-09-03 11:12:56"
"2182","111","560","0","0","2025-09-03 11:12:56",,"2025-09-03 11:12:56"
"2183","111","560","0","0","2025-09-03 11:12:56",,"2025-09-03 11:12:56"
"2184","111","560","0","0","2025-09-03 11:12:56",,"2025-09-03 11:12:56"
"2185","111","560","0","0","2025-09-03 11:12:56",,"2025-09-03 11:12:56"
"2186","111","560","0","0","2025-09-03 11:12:56",,"2025-09-03 11:12:56"
"2187","111","560","0","0","2025-09-03 11:12:56",,"2025-09-03 11:12:56"
"2188","111","560","0","0","2025-09-03 11:12:56",,"2025-09-03 11:12:56"
"2189","111","560","0","0","2025-09-03 11:12:56",,"2025-09-03 11:12:56"
"2190","111","560","0","0","2025-09-03 11:12:56",,"2025-09-03 11:12:56"
"2191","111","560","0","0","2025-09-03 11:12:56",,"2025-09-03 11:12:56"
"2192","111","560","0","0","2025-09-03 11:12:56",,"2025-09-03 11:12:56"
"2193","111","560","0","0","2025-09-03 11:12:56",,"2025-09-03 11:12:56"
"2194","111","560","0","0","2025-09-03 11:12:56",,"2025-09-03 11:12:56"
"2195","111","560","0","0","2025-09-03 11:12:56",,"2025-09-03 11:12:56"
"2196","209","561","0","0","2025-09-04 12:12:39",,"2025-09-04 12:12:39"
"2197","209","561","0","0","2025-09-04 12:12:39",,"2025-09-04 12:12:39"
"2198","209","561","0","0","2025-09-04 12:12:39",,"2025-09-04 12:12:39"
"2199","209","561","0","0","2025-09-04 12:12:39",,"2025-09-04 12:12:39"
"2200","209","561","0","0","2025-09-04 12:12:39",,"2025-09-04 12:12:39"
"2201","209","561","0","0","2025-09-04 12:12:39",,"2025-09-04 12:12:39"
"2202","209","561","0","0","2025-09-04 12:12:39",,"2025-09-04 12:12:39"
"2203","209","561","0","0","2025-09-04 12:12:39",,"2025-09-04 12:12:39"
"2204","209","561","0","0","2025-09-04 12:12:39",,"2025-09-04 12:12:39"
"2205","209","561","0","0","2025-09-04 12:12:39",,"2025-09-04 12:12:39"
"2206","209","561","0","0","2025-09-04 12:12:39",,"2025-09-04 12:12:39"
"2207","209","561","0","0","2025-09-04 12:12:39",,"2025-09-04 12:12:39"
"2208","209","561","0","0","2025-09-04 12:12:39",,"2025-09-04 12:12:39"
"2209","209","561","0","0","2025-09-04 12:12:39",,"2025-09-04 12:12:39"
"2210","209","561","0","0","2025-09-04 12:12:39",,"2025-09-04 12:12:39"
"2211","209","561","0","0","2025-09-04 12:12:39",,"2025-09-04 12:12:39"
"2212","209","561","0","0","2025-09-04 12:12:39",,"2025-09-04 12:12:39"
"2213","209","561","0","0","2025-09-04 12:12:39",,"2025-09-04 12:12:39"
"2214","209","561","0","0","2025-09-04 12:12:39",,"2025-09-04 12:12:39"
"2215","209","561","0","0","2025-09-04 12:12:39",,"2025-09-04 12:12:39"
"2216","209","561","0","0","2025-09-04 12:12:39",,"2025-09-04 12:12:39"
"2217","209","561","0","0","2025-09-04 12:12:39",,"2025-09-04 12:12:39"
"2218","209","561","0","0","2025-09-04 12:12:39",,"2025-09-04 12:12:39"
"2219","209","561","0","0","2025-09-04 12:12:39",,"2025-09-04 12:12:39"
"2220","209","561","0","0","2025-09-04 12:12:39",,"2025-09-04 12:12:39"
"2221","209","561","0","0","2025-09-04 12:12:39",,"2025-09-04 12:12:39"
"2222","209","561","0","0","2025-09-04 12:12:39",,"2025-09-04 12:12:39"
"2223","209","561","0","0","2025-09-04 12:12:39",,"2025-09-04 12:12:39"
"2224","209","561","0","0","2025-09-04 12:12:39",,"2025-09-04 12:12:39"
"2225","111","562","0","0","2025-09-04 14:29:18",,"2025-09-04 14:29:18"
"2226","111","562","0","0","2025-09-04 14:29:18",,"2025-09-04 14:29:18"
"2227","111","562","0","0","2025-09-04 14:29:18",,"2025-09-04 14:29:18"
"2228","111","562","0","0","2025-09-04 14:29:18",,"2025-09-04 14:29:18"
"2229","142","563","0","0","2025-09-06 09:16:29",,"2025-09-06 09:16:29"
"2230","142","563","0","0","2025-09-06 09:16:29",,"2025-09-06 09:16:29"
"2231","142","563","0","0","2025-09-06 09:16:29",,"2025-09-06 09:16:29"
"2232","0","564","0","0","2025-09-06 15:13:32",,"2025-09-06 15:13:32"
"2233","0","564","0","0","2025-09-06 15:13:32",,"2025-09-06 15:13:32"
"2234","0","564","0","0","2025-09-06 15:13:32",,"2025-09-06 15:13:32"
"2235","0","564","0","0","2025-09-06 15:13:32",,"2025-09-06 15:13:32"
"2236","0","564","0","0","2025-09-06 15:13:32",,"2025-09-06 15:13:32"
"2237","0","564","0","0","2025-09-06 15:13:32",,"2025-09-06 15:13:32"
"2238","0","564","0","0","2025-09-06 15:13:32",,"2025-09-06 15:13:32"
"2239","0","565","0","0","2025-09-06 16:40:48",,"2025-09-06 16:40:48"
"2240","0","565","0","0","2025-09-06 16:40:48",,"2025-09-06 16:40:48"
"2241","0","565","0","0","2025-09-06 16:40:48",,"2025-09-06 16:40:48"
"2242","212","566","0","0","2025-09-09 16:19:57",,"2025-09-09 16:19:57"
"2243","212","566","0","0","2025-09-09 16:19:57",,"2025-09-09 16:19:57"
"2244","212","566","0","0","2025-09-09 16:19:57",,"2025-09-09 16:19:57"
"2245","209","567","0","0","2025-09-10 12:42:42",,"2025-09-10 12:42:42"
"2246","209","567","0","0","2025-09-10 12:42:42",,"2025-09-10 12:42:42"
"2247","209","567","0","0","2025-09-10 12:42:42",,"2025-09-10 12:42:42"
"2248","209","567","0","0","2025-09-10 12:42:42",,"2025-09-10 12:42:42"
"2249","209","567","0","0","2025-09-10 12:42:42",,"2025-09-10 12:42:42"
"2250","114","568","0","0","2025-09-11 14:09:54",,"2025-09-11 14:09:54"
"2251","200","569","0","0","2025-09-11 17:39:47",,"2025-09-11 17:39:47"
"2252","200","569","0","0","2025-09-11 17:39:47",,"2025-09-11 17:39:47"
"2253","123","570","0","0","2025-09-13 15:29:35",,"2025-09-13 15:29:35"
"2254","123","570","0","0","2025-09-13 15:29:35",,"2025-09-13 15:29:35"
"2255","123","570","0","0","2025-09-13 15:29:35",,"2025-09-13 15:29:35"
"2256","0","571","0","0","2025-09-13 16:42:03",,"2025-09-13 16:42:03"
"2257","209","572","0","0","2025-09-22 12:54:28",,"2025-09-22 12:54:28"
"2258","209","572","0","0","2025-09-22 12:54:28",,"2025-09-22 12:54:28"
"2259","209","572","0","0","2025-09-22 12:54:28",,"2025-09-22 12:54:28"
"2260","209","572","0","0","2025-09-22 12:54:28",,"2025-09-22 12:54:28"
"2261","209","572","0","0","2025-09-22 12:54:28",,"2025-09-22 12:54:28"
"2262","209","572","0","0","2025-09-22 12:54:28",,"2025-09-22 12:54:28"
"2263","209","572","0","0","2025-09-22 12:54:28",,"2025-09-22 12:54:28"
"2264","209","572","0","0","2025-09-22 12:54:28",,"2025-09-22 12:54:28"
"2265","209","572","0","0","2025-09-22 12:54:28",,"2025-09-22 12:54:28"
"2266","209","572","0","0","2025-09-22 12:54:28",,"2025-09-22 12:54:28"
"2267","209","572","0","0","2025-09-22 12:54:28",,"2025-09-22 12:54:28"
"2268","209","572","0","0","2025-09-22 12:54:28",,"2025-09-22 12:54:28"
"2269","209","572","0","0","2025-09-22 12:54:28",,"2025-09-22 12:54:28"
"2270","140","573","0","0","2025-09-25 15:53:13",,"2025-09-25 15:53:13"
"2271","140","573","0","0","2025-09-25 15:53:13",,"2025-09-25 15:53:13"
"2272","140","573","0","0","2025-09-25 15:53:13",,"2025-09-25 15:53:13"
"2273","140","574","0","0","2025-09-26 09:56:19",,"2025-09-26 09:56:19"
"2274","140","574","0","0","2025-09-26 09:56:19",,"2025-09-26 09:56:19"
"2275","140","574","0","0","2025-09-26 09:56:19",,"2025-09-26 09:56:19"
"2276","140","574","0","0","2025-09-26 09:56:19",,"2025-09-26 09:56:19"
"2277","140","574","0","0","2025-09-26 09:56:19",,"2025-09-26 09:56:19"
"2278","140","574","0","0","2025-09-26 09:56:19",,"2025-09-26 09:56:19"
"2279","140","574","0","0","2025-09-26 09:56:19",,"2025-09-26 09:56:19"
"2280","140","574","0","0","2025-09-26 09:56:19",,"2025-09-26 09:56:19"
"2281","140","574","0","0","2025-09-26 09:56:19",,"2025-09-26 09:56:19"
"2282","213","575","0","0","2025-09-26 17:07:53",,"2025-09-26 17:07:53"
"2283","183","576","0","0","2025-09-27 13:38:21",,"2025-09-27 13:38:21"
"2284","183","576","0","0","2025-09-27 13:38:21",,"2025-09-27 13:38:21"
"2285","215","577","0","0","2025-09-30 12:49:04",,"2025-09-30 12:49:04"
"2286","215","577","0","0","2025-09-30 12:49:04",,"2025-09-30 12:49:04"
"2287","215","577","0","0","2025-09-30 12:49:04",,"2025-09-30 12:49:04"
"2288","215","577","0","0","2025-09-30 12:49:04",,"2025-09-30 12:49:04"
"2289","215","577","0","0","2025-09-30 12:49:04",,"2025-09-30 12:49:04"
"2290","209","578","0","0","2025-09-30 12:52:43",,"2025-09-30 12:52:43"
"2291","209","578","0","0","2025-09-30 12:52:43",,"2025-09-30 12:52:43"
"2292","209","578","0","0","2025-09-30 12:52:43",,"2025-09-30 12:52:43"
"2293","140","579","0","0","2025-10-01 12:12:10",,"2025-10-01 12:12:10"
"2294","140","579","0","0","2025-10-01 12:12:10",,"2025-10-01 12:12:10"
"2295","140","579","0","0","2025-10-01 12:12:10",,"2025-10-01 12:12:10"
"2296","140","579","0","0","2025-10-01 12:12:10",,"2025-10-01 12:12:10"
"2297","140","579","0","0","2025-10-01 12:12:10",,"2025-10-01 12:12:10"
"2298","140","579","0","0","2025-10-01 12:12:10",,"2025-10-01 12:12:10"
"2299","140","579","0","0","2025-10-01 12:12:10",,"2025-10-01 12:12:10"
"2300","140","579","0","0","2025-10-01 12:12:10",,"2025-10-01 12:12:10"
"2301","140","580","0","0","2025-10-01 12:21:54",,"2025-10-01 12:21:54"
"2302","140","580","0","0","2025-10-01 12:21:54",,"2025-10-01 12:21:54"
"2303","140","580","0","0","2025-10-01 12:21:54",,"2025-10-01 12:21:54"
"2304","140","580","0","0","2025-10-01 12:21:54",,"2025-10-01 12:21:54"
"2305","140","580","0","0","2025-10-01 12:21:54",,"2025-10-01 12:21:54"
"2306","215","581","0","0","2025-10-07 14:22:22",,"2025-10-07 14:22:22"
"2307","215","581","0","0","2025-10-07 14:22:22",,"2025-10-07 14:22:22"
"2308","209","582","0","0","2025-10-07 14:35:16",,"2025-10-07 14:35:16"
"2309","209","582","0","0","2025-10-07 14:35:16",,"2025-10-07 14:35:16"
"2310","209","583","0","0","2025-10-07 15:01:20",,"2025-10-07 15:01:20"
"2311","209","583","0","0","2025-10-07 15:01:20",,"2025-10-07 15:01:20"
"2312","209","583","0","0","2025-10-07 15:01:20",,"2025-10-07 15:01:20"
"2313","209","583","0","0","2025-10-07 15:01:20",,"2025-10-07 15:01:20"
"2314","209","583","0","0","2025-10-07 15:01:20",,"2025-10-07 15:01:20"
"2315","209","583","0","0","2025-10-07 15:01:20",,"2025-10-07 15:01:20"
"2316","209","583","0","0","2025-10-07 15:01:20",,"2025-10-07 15:01:20"
"2317","209","583","0","0","2025-10-07 15:01:20",,"2025-10-07 15:01:20"
"2318","209","583","0","0","2025-10-07 15:01:20",,"2025-10-07 15:01:20"
"2319","209","583","0","0","2025-10-07 15:01:20",,"2025-10-07 15:01:20"
"2320","209","583","0","0","2025-10-07 15:01:20",,"2025-10-07 15:01:20"
"2321","209","583","0","0","2025-10-07 15:01:20",,"2025-10-07 15:01:20"
"2322","209","583","0","0","2025-10-07 15:01:20",,"2025-10-07 15:01:20"
"2323","209","583","0","0","2025-10-07 15:01:20",,"2025-10-07 15:01:20"
"2324","209","583","0","0","2025-10-07 15:01:20",,"2025-10-07 15:01:20"
"2325","209","583","0","0","2025-10-07 15:01:20",,"2025-10-07 15:01:20"
"2326","209","583","0","0","2025-10-07 15:01:20",,"2025-10-07 15:01:20"
"2327","209","583","0","0","2025-10-07 15:01:20",,"2025-10-07 15:01:20"
"2328","209","583","0","0","2025-10-07 15:01:20",,"2025-10-07 15:01:20"
"2329","114","584","0","0","2025-10-08 11:35:52",,"2025-10-08 11:35:52"
"2330","114","584","0","0","2025-10-08 11:35:52",,"2025-10-08 11:35:52"
"2331","114","584","0","0","2025-10-08 11:35:52",,"2025-10-08 11:35:52"
"2332","114","584","0","0","2025-10-08 11:35:52",,"2025-10-08 11:35:52"
"2333","114","584","0","0","2025-10-08 11:35:52",,"2025-10-08 11:35:52"
"2334","114","584","0","0","2025-10-08 11:35:52",,"2025-10-08 11:35:52"
"2335","114","584","0","0","2025-10-08 11:35:52",,"2025-10-08 11:35:52"
"2336","114","584","0","0","2025-10-08 11:35:52",,"2025-10-08 11:35:52"
"2337","114","584","0","0","2025-10-08 11:35:52",,"2025-10-08 11:35:52"
"2338","217","585","0","0","2025-10-10 17:31:00",,"2025-10-10 17:31:00"
"2339","217","585","0","0","2025-10-10 17:31:00",,"2025-10-10 17:31:00"
"2340","217","585","0","0","2025-10-10 17:31:00",,"2025-10-10 17:31:00"
"2341","217","585","0","0","2025-10-10 17:31:00",,"2025-10-10 17:31:00"
"2342","217","585","0","0","2025-10-10 17:31:00",,"2025-10-10 17:31:00"
"2343","217","585","0","0","2025-10-10 17:31:00",,"2025-10-10 17:31:00"
"2344","217","585","0","0","2025-10-10 17:31:00",,"2025-10-10 17:31:00"
"2345","217","585","0","0","2025-10-10 17:31:00",,"2025-10-10 17:31:00"
"2346","217","585","0","0","2025-10-10 17:31:00",,"2025-10-10 17:31:00"
"2347","217","585","0","0","2025-10-10 17:31:00",,"2025-10-10 17:31:00"
"2348","218","586","0","0","2025-10-11 16:53:57",,"2025-10-11 16:53:57"
"2349","219","587","0","0","2025-10-11 17:01:28",,"2025-10-11 17:01:28"
"2350","220","588","0","0","2025-10-15 12:22:12",,"2025-10-15 12:22:12"
"2351","0","589","0","0","2025-10-15 17:19:31",,"2025-10-15 17:19:31"
"2352","0","589","0","0","2025-10-15 17:19:31",,"2025-10-15 17:19:31"
"2353","0","589","0","0","2025-10-15 17:19:31",,"2025-10-15 17:19:31"
"2354","0","589","0","0","2025-10-15 17:19:31",,"2025-10-15 17:19:31"
"2355","0","589","0","0","2025-10-15 17:19:31",,"2025-10-15 17:19:31"
"2356","0","589","0","0","2025-10-15 17:19:31",,"2025-10-15 17:19:31"
"2357","0","589","0","0","2025-10-15 17:19:31",,"2025-10-15 17:19:31"
"2358","0","589","0","0","2025-10-15 17:19:31",,"2025-10-15 17:19:31"
"2359","0","589","0","0","2025-10-15 17:19:31",,"2025-10-15 17:19:31"
"2360","0","589","0","0","2025-10-15 17:19:31",,"2025-10-15 17:19:31"
"2361","0","589","0","0","2025-10-15 17:19:31",,"2025-10-15 17:19:31"
"2362","163","590","0","0","2025-10-16 13:55:44",,"2025-10-16 13:55:44"
"2363","163","590","0","0","2025-10-16 13:55:44",,"2025-10-16 13:55:44"
"2364","202","591","0","0","2025-10-17 14:48:52",,"2025-10-17 14:48:52"
"2365","202","591","0","0","2025-10-17 14:48:52",,"2025-10-17 14:48:52"
"2366","222","592","0","0","2025-10-18 15:38:01",,"2025-10-18 15:38:01"
"2367","222","592","0","0","2025-10-18 15:38:01",,"2025-10-18 15:38:01"
"2368","222","592","0","0","2025-10-18 15:38:01",,"2025-10-18 15:38:01"
"2369","222","592","0","0","2025-10-18 15:38:01",,"2025-10-18 15:38:01"
"2370","222","592","0","0","2025-10-18 15:38:01",,"2025-10-18 15:38:01"
"2371","222","592","0","0","2025-10-18 15:38:01",,"2025-10-18 15:38:01"
